Sale-Key,City-Key,Customer Key,Bill To Customer Key,Stock Item Key,Invoice Date Key,Delivery Date Key,Salesperson Key,WWI Invoice ID,Description,Package,Quantity,Unit Price,Tax Rate,Total Excluding Tax,Tax Amount,Profit,Total Including Tax,Total Dry Items,Total Chiller Items,Lineage Key
208362,66094,136,1,196,2/23/2016,2/24/2016,161,64325,DBA joke mug - I will get you in order (White),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
208921,108577,127,1,167,2/24/2016,2/25/2016,165,64499,IT joke mug - keyboard not found … press F1 to continue (Black),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
209547,112965,47,1,196,2/27/2016,2/28/2016,151,64700,DBA joke mug - I will get you in order (White),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
209977,107492,109,1,176,3/1/2016,3/2/2016,155,64843,Developer joke mug - there are 10 types of people in the world (White),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
210070,72808,19,1,165,3/1/2016,3/2/2016,161,64874,IT joke mug - that behavior is by design (Black),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
211170,107510,63,1,203,3/7/2016,3/8/2016,161,65215,DBA joke mug - mind if I join you? (Black),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
211826,109124,69,1,173,3/10/2016,3/11/2016,143,65423,Developer joke mug - a foo walks into a bar (Black),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
215568,115690,37,1,182,3/30/2016,3/31/2016,170,66578,Developer joke mug - inheritance is the OO way to become wealthy (White),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
215569,115690,37,1,187,3/30/2016,3/31/2016,170,66578,Developer joke mug - that's a hardware problem (Black),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
215713,115690,37,1,167,3/31/2016,4/1/2016,168,66621,IT joke mug - keyboard not found … press F1 to continue (Black),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
217336,72760,23,1,182,4/8/2016,4/9/2016,171,67130,Developer joke mug - inheritance is the OO way to become wealthy (White),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
217949,108171,186,1,180,4/12/2016,4/13/2016,168,67324,"Developer joke mug - (hip, hip, array) (White)",Each,1,13,15,13,1.95,8.5,14.95,1,0,11
220254,108758,43,1,176,4/22/2016,4/23/2016,170,68052,Developer joke mug - there are 10 types of people in the world (White),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
222238,108743,48,1,192,5/3/2016,5/4/2016,168,68664,DBA joke mug - two types of DBAs (White),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
223305,108171,186,1,167,5/6/2016,5/7/2016,170,68985,IT joke mug - keyboard not found … press F1 to continue (Black),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
223734,108636,56,1,191,5/9/2016,5/10/2016,158,69120,DBA joke mug - two types of DBAs (Black),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
223946,72782,142,1,192,5/11/2016,5/12/2016,174,69187,DBA joke mug - two types of DBAs (White),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
201890,72610,338,202,168,1/15/2016,1/16/2016,158,62280,IT joke mug - keyboard not found … press F1 to continue (White),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
203127,72610,338,202,167,1/22/2016,1/23/2016,143,62665,IT joke mug - keyboard not found … press F1 to continue (Black),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
203327,40704,399,202,181,1/22/2016,1/23/2016,158,62727,Developer joke mug - inheritance is the OO way to become wealthy (Black),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
204513,112823,221,202,197,1/29/2016,1/30/2016,150,63101,DBA joke mug - it depends (Black),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
204698,112962,253,202,172,1/30/2016,1/31/2016,143,63158,Developer joke mug - this code was generated by a tool (White),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
207763,109143,374,202,202,2/18/2016,2/19/2016,163,64134,DBA joke mug - daaaaaa-ta (White),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
207985,112931,384,202,175,2/19/2016,2/20/2016,165,64204,Developer joke mug - there are 10 types of people in the world (Black),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
212046,112962,253,202,186,3/11/2016,3/12/2016,161,65491,Developer joke mug - fun was unexpected at this time (White),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
212687,72610,338,202,184,3/16/2016,3/17/2016,163,65693,Developer joke mug - when your hammer is C++ (White),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
216600,109688,210,202,173,4/5/2016,4/6/2016,152,66896,Developer joke mug - a foo walks into a bar (Black),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
216603,109688,210,202,180,4/5/2016,4/6/2016,152,66896,"Developer joke mug - (hip, hip, array) (White)",Each,1,13,15,13,1.95,8.5,14.95,1,0,11
222946,112823,221,202,165,5/5/2016,5/6/2016,19,68875,IT joke mug - that behavior is by design (Black),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
223016,109688,210,202,172,5/5/2016,5/6/2016,165,68898,Developer joke mug - this code was generated by a tool (White),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
223881,112823,221,202,190,5/10/2016,5/11/2016,163,69165,Developer joke mug - Oct 31 = Dec 25 (White),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
223947,112962,253,202,191,5/11/2016,5/12/2016,158,69188,DBA joke mug - two types of DBAs (Black),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
225105,112823,221,202,193,5/16/2016,5/17/2016,158,69538,DBA joke mug - SELECT caffeine FROM mug (Black),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
225918,108864,297,202,171,5/19/2016,5/20/2016,171,69780,Developer joke mug - this code was generated by a tool (Black),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
226178,115719,364,202,198,5/20/2016,5/21/2016,170,69859,DBA joke mug - it depends (White),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
226338,107539,256,202,164,5/21/2016,5/22/2016,165,69905,IT joke mug - hardware: part of the computer that can be kicked (White),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
228201,108118,375,202,200,5/31/2016,NULL,161,70491,DBA joke mug - you might be a DBA if (White),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
200702,72808,19,1,166,1/8/2016,1/9/2016,129,61912,IT joke mug - that behavior is by design (White),Each,6,13,15,78,11.7,51,89.7,6,0,11
205049,72760,23,1,189,2/2/2016,2/3/2016,155,63264,Developer joke mug - Oct 31 = Dec 25 (Black),Each,6,13,15,78,11.7,51,89.7,6,0,11
207083,108577,127,1,177,2/15/2016,2/16/2016,155,63921,Developer joke mug - understanding recursion requires understanding recursion (Black),Each,6,13,15,78,11.7,51,89.7,6,0,11
208248,108678,201,1,169,2/22/2016,2/23/2016,143,64290,Developer joke mug - old C developers never die (Black),Each,6,13,15,78,11.7,51,89.7,6,0,11
208575,72803,131,1,196,2/24/2016,2/25/2016,158,64394,DBA joke mug - I will get you in order (White),Each,6,13,15,78,11.7,51,89.7,6,0,11
208576,72803,131,1,175,2/24/2016,2/25/2016,158,64394,Developer joke mug - there are 10 types of people in the world (Black),Each,6,13,15,78,11.7,51,89.7,6,0,11
209368,112008,25,1,183,2/26/2016,2/27/2016,155,64650,Developer joke mug - when your hammer is C++ (Black),Each,6,13,15,78,11.7,51,89.7,6,0,11
209544,112965,47,1,181,2/27/2016,2/28/2016,151,64700,Developer joke mug - inheritance is the OO way to become wealthy (Black),Each,6,13,15,78,11.7,51,89.7,6,0,11
211693,112863,52,1,186,3/9/2016,3/10/2016,151,65380,Developer joke mug - fun was unexpected at this time (White),Each,6,13,15,78,11.7,51,89.7,6,0,11
213131,108171,186,1,170,3/19/2016,3/20/2016,143,65832,Developer joke mug - old C developers never die (White),Each,6,13,15,78,11.7,51,89.7,6,0,11
218386,107753,44,1,202,4/14/2016,4/15/2016,152,67465,DBA joke mug - daaaaaa-ta (White),Each,6,13,15,78,11.7,51,89.7,6,0,11
218581,108678,201,1,174,4/14/2016,4/15/2016,163,67520,Developer joke mug - a foo walks into a bar (White),Each,6,13,15,78,11.7,51,89.7,6,0,11
219733,109124,69,1,195,4/20/2016,4/21/2016,170,67888,DBA joke mug - I will get you in order (Black),Each,6,13,15,78,11.7,51,89.7,6,0,11
220333,112304,31,1,185,4/23/2016,4/24/2016,19,68074,Developer joke mug - fun was unexpected at this time (Black),Each,6,13,15,78,11.7,51,89.7,6,0,11
222726,108577,127,1,173,5/5/2016,5/6/2016,163,68813,Developer joke mug - a foo walks into a bar (Black),Each,6,13,15,78,11.7,51,89.7,6,0,11
225169,108660,78,1,180,5/16/2016,5/17/2016,172,69558,"Developer joke mug - (hip, hip, array) (White)",Each,6,13,15,78,11.7,51,89.7,6,0,11
227122,110541,102,1,189,5/26/2016,5/27/2016,163,70157,Developer joke mug - Oct 31 = Dec 25 (Black),Each,6,13,15,78,11.7,51,89.7,6,0,11
227315,110600,107,1,174,5/26/2016,5/27/2016,170,70217,Developer joke mug - a foo walks into a bar (White),Each,6,13,15,78,11.7,51,89.7,6,0,11
200258,72743,398,202,200,1/7/2016,1/8/2016,155,61776,DBA joke mug - you might be a DBA if (White),Each,6,13,15,78,11.7,51,89.7,6,0,11
200361,72610,338,202,173,1/7/2016,1/8/2016,19,61804,Developer joke mug - a foo walks into a bar (Black),Each,6,13,15,78,11.7,51,89.7,6,0,11
200745,108919,272,202,202,1/9/2016,1/10/2016,19,61926,DBA joke mug - daaaaaa-ta (White),Each,6,13,15,78,11.7,51,89.7,6,0,11
201116,108290,281,202,174,1/12/2016,1/13/2016,19,62041,Developer joke mug - a foo walks into a bar (White),Each,6,13,15,78,11.7,51,89.7,6,0,11
201963,108290,281,202,193,1/15/2016,1/16/2016,158,62298,DBA joke mug - SELECT caffeine FROM mug (Black),Each,6,13,15,78,11.7,51,89.7,6,0,11
201964,108290,281,202,166,1/15/2016,1/16/2016,158,62298,IT joke mug - that behavior is by design (White),Each,6,13,15,78,11.7,51,89.7,6,0,11
205836,107539,256,202,188,2/6/2016,2/7/2016,158,63518,Developer joke mug - that's a hardware problem (White),Each,6,13,15,78,11.7,51,89.7,6,0,11
208201,108919,272,202,174,2/22/2016,2/23/2016,163,64274,Developer joke mug - a foo walks into a bar (White),Each,6,13,15,78,11.7,51,89.7,6,0,11
209691,112823,221,202,167,2/29/2016,3/1/2016,151,64748,IT joke mug - keyboard not found … press F1 to continue (Black),Each,6,13,15,78,11.7,51,89.7,6,0,11
212955,112823,221,202,199,3/17/2016,3/18/2016,152,65780,DBA joke mug - you might be a DBA if (Black),Each,6,13,15,78,11.7,51,89.7,6,0,11
213727,108864,297,202,178,3/22/2016,3/23/2016,170,66015,Developer joke mug - understanding recursion requires understanding recursion (White),Each,6,13,15,78,11.7,51,89.7,6,0,11
213945,109688,210,202,190,3/22/2016,3/23/2016,170,66077,Developer joke mug - Oct 31 = Dec 25 (White),Each,6,13,15,78,11.7,51,89.7,6,0,11
215820,108290,281,202,186,3/31/2016,4/1/2016,158,66651,Developer joke mug - fun was unexpected at this time (White),Each,6,13,15,78,11.7,51,89.7,6,0,11
216602,109688,210,202,196,4/5/2016,4/6/2016,152,66896,DBA joke mug - I will get you in order (White),Each,6,13,15,78,11.7,51,89.7,6,0,11
216645,115719,364,202,170,4/5/2016,4/6/2016,172,66909,Developer joke mug - old C developers never die (White),Each,6,13,15,78,11.7,51,89.7,6,0,11
224082,72610,338,202,200,5/11/2016,5/12/2016,165,69231,DBA joke mug - you might be a DBA if (White),Each,6,13,15,78,11.7,51,89.7,6,0,11
224601,112823,221,202,177,5/13/2016,5/14/2016,19,69390,Developer joke mug - understanding recursion requires understanding recursion (Black),Each,6,13,15,78,11.7,51,89.7,6,0,11
225754,108290,281,202,175,5/19/2016,5/20/2016,19,69736,Developer joke mug - there are 10 types of people in the world (Black),Each,6,13,15,78,11.7,51,89.7,6,0,11
225797,115719,364,202,171,5/19/2016,5/20/2016,161,69749,Developer joke mug - this code was generated by a tool (Black),Each,6,13,15,78,11.7,51,89.7,6,0,11
225894,109688,210,202,179,5/19/2016,5/20/2016,171,69774,"Developer joke mug - (hip, hip, array) (Black)",Each,6,13,15,78,11.7,51,89.7,6,0,11
203125,72610,338,202,163,1/22/2016,1/23/2016,143,62665,IT joke mug - hardware: part of the computer that can be kicked (Black),Each,2,13,15,26,3.9,17,29.9,2,0,11
203785,108290,281,202,195,1/26/2016,1/27/2016,150,62879,DBA joke mug - I will get you in order (Black),Each,2,13,15,26,3.9,17,29.9,2,0,11
208188,112931,384,202,192,2/22/2016,2/23/2016,158,64270,DBA joke mug - two types of DBAs (White),Each,2,13,15,26,3.9,17,29.9,2,0,11
208987,110549,274,202,176,2/25/2016,2/26/2016,155,64524,Developer joke mug - there are 10 types of people in the world (White),Each,2,13,15,26,3.9,17,29.9,2,0,11
209633,110549,274,202,189,2/29/2016,3/1/2016,150,64732,Developer joke mug - Oct 31 = Dec 25 (Black),Each,2,13,15,26,3.9,17,29.9,2,0,11
210111,107539,256,202,204,3/1/2016,3/2/2016,155,64885,DBA joke mug - mind if I join you? (White),Each,2,13,15,26,3.9,17,29.9,2,0,11
210772,72610,338,202,164,3/3/2016,3/4/2016,150,65086,IT joke mug - hardware: part of the computer that can be kicked (White),Each,2,13,15,26,3.9,17,29.9,2,0,11
210921,109143,374,202,197,3/4/2016,3/5/2016,143,65135,DBA joke mug - it depends (Black),Each,2,13,15,26,3.9,17,29.9,2,0,11
211019,108864,297,202,198,3/5/2016,3/6/2016,158,65166,DBA joke mug - it depends (White),Each,2,13,15,26,3.9,17,29.9,2,0,11
212086,112962,253,202,201,3/11/2016,3/12/2016,158,65503,DBA joke mug - daaaaaa-ta (Black),Each,2,13,15,26,3.9,17,29.9,2,0,11
217349,112931,384,202,187,4/8/2016,4/9/2016,152,67134,Developer joke mug - that's a hardware problem (Black),Each,2,13,15,26,3.9,17,29.9,2,0,11
218119,108919,272,202,168,4/13/2016,4/14/2016,171,67381,IT joke mug - keyboard not found … press F1 to continue (White),Each,2,13,15,26,3.9,17,29.9,2,0,11
218120,108919,272,202,175,4/13/2016,4/14/2016,171,67381,Developer joke mug - there are 10 types of people in the world (Black),Each,2,13,15,26,3.9,17,29.9,2,0,11
219623,109143,374,202,176,4/19/2016,4/20/2016,171,67848,Developer joke mug - there are 10 types of people in the world (White),Each,2,13,15,26,3.9,17,29.9,2,0,11
220775,112421,223,202,197,4/26/2016,4/27/2016,19,68215,DBA joke mug - it depends (Black),Each,2,13,15,26,3.9,17,29.9,2,0,11
222824,107539,256,202,183,5/5/2016,5/6/2016,152,68840,Developer joke mug - when your hammer is C++ (Black),Each,2,13,15,26,3.9,17,29.9,2,0,11
224136,108864,297,202,163,5/11/2016,5/12/2016,168,69246,IT joke mug - hardware: part of the computer that can be kicked (Black),Each,2,13,15,26,3.9,17,29.9,2,0,11
227055,72743,398,202,198,5/26/2016,5/27/2016,161,70138,DBA joke mug - it depends (White),Each,2,13,15,26,3.9,17,29.9,2,0,11
227930,110549,274,202,187,5/30/2016,5/31/2016,171,70411,Developer joke mug - that's a hardware problem (Black),Each,2,13,15,26,3.9,17,29.9,2,0,11
201404,108171,186,1,197,1/13/2016,1/14/2016,155,62129,DBA joke mug - it depends (Black),Each,2,13,15,26,3.9,17,29.9,2,0,11
203044,112008,25,1,173,1/21/2016,1/22/2016,163,62636,Developer joke mug - a foo walks into a bar (Black),Each,2,13,15,26,3.9,17,29.9,2,0,11
203710,112350,176,1,189,1/25/2016,1/26/2016,152,62854,Developer joke mug - Oct 31 = Dec 25 (Black),Each,2,13,15,26,3.9,17,29.9,2,0,11
203886,109132,197,1,176,1/26/2016,1/27/2016,150,62907,Developer joke mug - there are 10 types of people in the world (White),Each,2,13,15,26,3.9,17,29.9,2,0,11
204977,110541,102,1,172,2/2/2016,2/3/2016,19,63244,Developer joke mug - this code was generated by a tool (White),Each,2,13,15,26,3.9,17,29.9,2,0,11
208041,108758,43,1,197,2/20/2016,2/21/2016,151,64219,DBA joke mug - it depends (Black),Each,2,13,15,26,3.9,17,29.9,2,0,11
209046,108678,201,1,194,2/25/2016,2/26/2016,161,64543,DBA joke mug - SELECT caffeine FROM mug (White),Each,2,13,15,26,3.9,17,29.9,2,0,11
209884,112008,25,1,174,2/29/2016,3/1/2016,161,64810,Developer joke mug - a foo walks into a bar (White),Each,2,13,15,26,3.9,17,29.9,2,0,11
209711,112304,31,1,166,2/29/2016,3/1/2016,165,64754,IT joke mug - that behavior is by design (White),Each,2,13,15,26,3.9,17,29.9,2,0,11
210028,107510,63,1,196,3/1/2016,3/2/2016,152,64861,DBA joke mug - I will get you in order (White),Each,2,13,15,26,3.9,17,29.9,2,0,11
210735,107753,44,1,168,3/3/2016,3/4/2016,19,65077,IT joke mug - keyboard not found … press F1 to continue (White),Each,2,13,15,26,3.9,17,29.9,2,0,11
211167,108171,186,1,177,3/7/2016,3/8/2016,19,65213,Developer joke mug - understanding recursion requires understanding recursion (Black),Each,2,13,15,26,3.9,17,29.9,2,0,11
211966,109124,69,1,167,3/11/2016,3/12/2016,165,65469,IT joke mug - keyboard not found … press F1 to continue (Black),Each,2,13,15,26,3.9,17,29.9,2,0,11
213964,66109,163,1,177,3/22/2016,3/23/2016,163,66083,Developer joke mug - understanding recursion requires understanding recursion (Black),Each,2,13,15,26,3.9,17,29.9,2,0,11
213750,109124,69,1,180,3/22/2016,3/23/2016,161,66021,"Developer joke mug - (hip, hip, array) (White)",Each,2,13,15,26,3.9,17,29.9,2,0,11
214102,112350,176,1,192,3/23/2016,3/24/2016,165,66124,DBA joke mug - two types of DBAs (White),Each,2,13,15,26,3.9,17,29.9,2,0,11
214357,72808,19,1,185,3/24/2016,3/25/2016,143,66201,Developer joke mug - fun was unexpected at this time (Black),Each,2,13,15,26,3.9,17,29.9,2,0,11
214843,112304,31,1,188,3/28/2016,3/29/2016,158,66351,Developer joke mug - that's a hardware problem (White),Each,2,13,15,26,3.9,17,29.9,2,0,11
215256,110541,102,1,193,3/29/2016,3/30/2016,168,66477,DBA joke mug - SELECT caffeine FROM mug (Black),Each,2,13,15,26,3.9,17,29.9,2,0,11
215570,115690,37,1,203,3/30/2016,3/31/2016,170,66578,DBA joke mug - mind if I join you? (Black),Each,2,13,15,26,3.9,17,29.9,2,0,11
216967,115690,37,1,171,4/7/2016,4/8/2016,19,67016,Developer joke mug - this code was generated by a tool (Black),Each,2,13,15,26,3.9,17,29.9,2,0,11
217844,108743,48,1,173,4/11/2016,4/12/2016,19,67288,Developer joke mug - a foo walks into a bar (Black),Each,2,13,15,26,3.9,17,29.9,2,0,11
218638,107878,20,1,166,4/14/2016,4/15/2016,158,67538,IT joke mug - that behavior is by design (White),Each,2,13,15,26,3.9,17,29.9,2,0,11
220453,112350,176,1,176,4/25/2016,4/26/2016,171,68116,Developer joke mug - there are 10 types of people in the world (White),Each,2,13,15,26,3.9,17,29.9,2,0,11
220719,112965,47,1,179,4/26/2016,4/27/2016,19,68197,"Developer joke mug - (hip, hip, array) (Black)",Each,2,13,15,26,3.9,17,29.9,2,0,11
221427,108660,78,1,202,4/28/2016,4/29/2016,171,68419,DBA joke mug - daaaaaa-ta (White),Each,2,13,15,26,3.9,17,29.9,2,0,11
222254,66094,136,1,187,5/3/2016,5/4/2016,19,68669,Developer joke mug - that's a hardware problem (Black),Each,2,13,15,26,3.9,17,29.9,2,0,11
223049,112008,25,1,200,5/6/2016,5/7/2016,168,68913,DBA joke mug - you might be a DBA if (White),Each,2,13,15,26,3.9,17,29.9,2,0,11
225503,72782,142,1,204,5/18/2016,5/19/2016,158,69659,DBA joke mug - mind if I join you? (White),Each,2,13,15,26,3.9,17,29.9,2,0,11
199131,110491,98,1,166,1/4/2016,1/5/2016,150,61424,IT joke mug - that behavior is by design (White),Each,4,13,15,52,7.8,34,59.8,4,0,11
199797,108636,56,1,180,1/6/2016,1/7/2016,161,61634,"Developer joke mug - (hip, hip, array) (White)",Each,4,13,15,52,7.8,34,59.8,4,0,11
199878,112304,31,1,186,1/6/2016,1/7/2016,155,61658,Developer joke mug - fun was unexpected at this time (White),Each,4,13,15,52,7.8,34,59.8,4,0,11
199881,112304,31,1,185,1/6/2016,1/7/2016,155,61658,Developer joke mug - fun was unexpected at this time (Black),Each,4,13,15,52,7.8,34,59.8,4,0,11
201817,112291,30,1,180,1/15/2016,1/16/2016,143,62255,"Developer joke mug - (hip, hip, array) (White)",Each,4,13,15,52,7.8,34,59.8,4,0,11
202130,112304,31,1,190,1/16/2016,1/17/2016,129,62349,Developer joke mug - Oct 31 = Dec 25 (White),Each,4,13,15,52,7.8,34,59.8,4,0,11
207210,72782,142,1,203,2/16/2016,2/17/2016,163,63960,DBA joke mug - mind if I join you? (Black),Each,4,13,15,52,7.8,34,59.8,4,0,11
208415,72782,142,1,181,2/23/2016,2/24/2016,152,64342,Developer joke mug - inheritance is the OO way to become wealthy (Black),Each,4,13,15,52,7.8,34,59.8,4,0,11
209546,112965,47,1,179,2/27/2016,2/28/2016,151,64700,"Developer joke mug - (hip, hip, array) (Black)",Each,4,13,15,52,7.8,34,59.8,4,0,11
209978,107492,109,1,178,3/1/2016,3/2/2016,155,64843,Developer joke mug - understanding recursion requires understanding recursion (White),Each,4,13,15,52,7.8,34,59.8,4,0,11
210294,112350,176,1,167,3/2/2016,3/3/2016,152,64939,IT joke mug - keyboard not found … press F1 to continue (Black),Each,4,13,15,52,7.8,34,59.8,4,0,11
211967,109124,69,1,174,3/11/2016,3/12/2016,165,65469,Developer joke mug - a foo walks into a bar (White),Each,4,13,15,52,7.8,34,59.8,4,0,11
216756,72808,19,1,184,4/6/2016,4/7/2016,171,66947,Developer joke mug - when your hammer is C++ (White),Each,4,13,15,52,7.8,34,59.8,4,0,11
217842,108743,48,1,169,4/11/2016,4/12/2016,19,67288,Developer joke mug - old C developers never die (Black),Each,4,13,15,52,7.8,34,59.8,4,0,11
218090,108758,43,1,187,4/13/2016,4/14/2016,19,67372,Developer joke mug - that's a hardware problem (Black),Each,4,13,15,52,7.8,34,59.8,4,0,11
218564,112350,176,1,202,4/14/2016,4/15/2016,165,67516,DBA joke mug - daaaaaa-ta (White),Each,4,13,15,52,7.8,34,59.8,4,0,11
218643,108636,56,1,196,4/14/2016,4/15/2016,152,67540,DBA joke mug - I will get you in order (White),Each,4,13,15,52,7.8,34,59.8,4,0,11
219725,107753,44,1,177,4/20/2016,4/21/2016,171,67885,Developer joke mug - understanding recursion requires understanding recursion (Black),Each,4,13,15,52,7.8,34,59.8,4,0,11
220260,110541,102,1,164,4/22/2016,4/23/2016,19,68054,IT joke mug - hardware: part of the computer that can be kicked (White),Each,4,13,15,52,7.8,34,59.8,4,0,11
220612,108577,127,1,163,4/26/2016,4/27/2016,170,68162,IT joke mug - hardware: part of the computer that can be kicked (Black),Each,4,13,15,52,7.8,34,59.8,4,0,11
220932,108758,43,1,176,4/27/2016,4/28/2016,158,68262,Developer joke mug - there are 10 types of people in the world (White),Each,4,13,15,52,7.8,34,59.8,4,0,11
222240,108743,48,1,172,5/3/2016,5/4/2016,168,68664,Developer joke mug - this code was generated by a tool (White),Each,4,13,15,52,7.8,34,59.8,4,0,11
222567,108678,201,1,192,5/4/2016,5/5/2016,170,68761,DBA joke mug - two types of DBAs (White),Each,4,13,15,52,7.8,34,59.8,4,0,11
224390,109132,197,1,189,5/12/2016,5/13/2016,172,69328,Developer joke mug - Oct 31 = Dec 25 (Black),Each,4,13,15,52,7.8,34,59.8,4,0,11
225261,112863,52,1,174,5/17/2016,5/18/2016,172,69586,Developer joke mug - a foo walks into a bar (White),Each,4,13,15,52,7.8,34,59.8,4,0,11
227751,107753,44,1,173,5/30/2016,5/31/2016,174,70358,Developer joke mug - a foo walks into a bar (Black),Each,4,13,15,52,7.8,34,59.8,4,0,11
198850,108118,375,202,199,1/1/2016,1/2/2016,151,61338,DBA joke mug - you might be a DBA if (Black),Each,4,13,15,52,7.8,34,59.8,4,0,11
200260,72743,398,202,193,1/7/2016,1/8/2016,155,61776,DBA joke mug - SELECT caffeine FROM mug (Black),Each,4,13,15,52,7.8,34,59.8,4,0,11
201594,109688,210,202,201,1/13/2016,1/14/2016,151,62186,DBA joke mug - daaaaaa-ta (Black),Each,4,13,15,52,7.8,34,59.8,4,0,11
203604,108118,375,202,190,1/25/2016,1/26/2016,19,62818,Developer joke mug - Oct 31 = Dec 25 (White),Each,4,13,15,52,7.8,34,59.8,4,0,11
204959,110549,274,202,186,2/2/2016,2/3/2016,150,63240,Developer joke mug - fun was unexpected at this time (White),Each,4,13,15,52,7.8,34,59.8,4,0,11
213294,109688,210,202,177,3/21/2016,3/22/2016,161,65884,Developer joke mug - understanding recursion requires understanding recursion (Black),Each,4,13,15,52,7.8,34,59.8,4,0,11
217118,109143,374,202,178,4/8/2016,4/9/2016,163,67063,Developer joke mug - understanding recursion requires understanding recursion (White),Each,4,13,15,52,7.8,34,59.8,4,0,11
217959,112962,253,202,173,4/12/2016,4/13/2016,165,67326,Developer joke mug - a foo walks into a bar (Black),Each,4,13,15,52,7.8,34,59.8,4,0,11
219154,109688,210,202,191,4/18/2016,4/19/2016,158,67704,DBA joke mug - two types of DBAs (Black),Each,4,13,15,52,7.8,34,59.8,4,0,11
219508,112962,253,202,201,4/19/2016,4/20/2016,170,67811,DBA joke mug - daaaaaa-ta (Black),Each,4,13,15,52,7.8,34,59.8,4,0,11
219613,109688,210,202,200,4/19/2016,4/20/2016,19,67844,DBA joke mug - you might be a DBA if (White),Each,4,13,15,52,7.8,34,59.8,4,0,11
223880,112823,221,202,188,5/10/2016,5/11/2016,163,69165,Developer joke mug - that's a hardware problem (White),Each,4,13,15,52,7.8,34,59.8,4,0,11
201075,40704,399,202,172,1/12/2016,1/13/2016,161,62029,Developer joke mug - this code was generated by a tool (White),Each,8,13,15,104,15.6,68,119.6,8,0,11
206462,108988,273,202,195,2/11/2016,2/12/2016,129,63725,DBA joke mug - I will get you in order (Black),Each,8,13,15,104,15.6,68,119.6,8,0,11
207030,112962,253,202,164,2/15/2016,2/16/2016,19,63906,IT joke mug - hardware: part of the computer that can be kicked (White),Each,8,13,15,104,15.6,68,119.6,8,0,11
210874,108290,281,202,180,3/4/2016,3/5/2016,161,65122,"Developer joke mug - (hip, hip, array) (White)",Each,8,13,15,104,15.6,68,119.6,8,0,11
212045,112962,253,202,190,3/11/2016,3/12/2016,161,65491,Developer joke mug - Oct 31 = Dec 25 (White),Each,8,13,15,104,15.6,68,119.6,8,0,11
212667,109143,374,202,202,3/16/2016,3/17/2016,161,65687,DBA joke mug - daaaaaa-ta (White),Each,8,13,15,104,15.6,68,119.6,8,0,11
216250,112962,253,202,169,4/2/2016,4/3/2016,152,66782,Developer joke mug - old C developers never die (Black),Each,8,13,15,104,15.6,68,119.6,8,0,11
216766,40704,399,202,201,4/6/2016,4/7/2016,163,66950,DBA joke mug - daaaaaa-ta (Black),Each,8,13,15,104,15.6,68,119.6,8,0,11
217957,112962,253,202,171,4/12/2016,4/13/2016,165,67326,Developer joke mug - this code was generated by a tool (Black),Each,8,13,15,104,15.6,68,119.6,8,0,11
218834,110549,274,202,169,4/15/2016,4/16/2016,19,67601,Developer joke mug - old C developers never die (Black),Each,8,13,15,104,15.6,68,119.6,8,0,11
220120,115719,364,202,169,4/22/2016,4/23/2016,172,68013,Developer joke mug - old C developers never die (Black),Each,8,13,15,104,15.6,68,119.6,8,0,11
222944,112823,221,202,185,5/5/2016,5/6/2016,19,68875,Developer joke mug - fun was unexpected at this time (Black),Each,8,13,15,104,15.6,68,119.6,8,0,11
224602,112823,221,202,200,5/13/2016,5/14/2016,19,69390,DBA joke mug - you might be a DBA if (White),Each,8,13,15,104,15.6,68,119.6,8,0,11
